date,K29.500,E14.900,I10.x00,E05.900,J40.x00,G47.900,J03.900,N18.900,E03.900,I63.900,R51.x00,E04.101,R42.x00,H10.900,F41.101,H52.701,J06.900,L30.902,Z00.001,I25.103,J39.900,E78.500,I10.x04,J18.000,F20.900,I25.101,I49.900,M81.901,N97.900,M25.500,N96.x00,F32.900,I70.900,F32.901,H35.900,R50.900,N04.900,F41.900,E28.200,N41.900,D69.000,I10  02,L70.900,K29.502,R21.x00,K52.916,Z49.201,L28.000,N39.000,N20.901,D64.900,K04.000,G40.901,C50.900,N46.x00,L50.900,M06.900,M32.900,E14.901,J30.400,K30.x00,K73.900,I63.801,L21.900,Z95.501,C34.900,I51.900,B07.x00,N02.801,R94.600,H66.900,N03.900,K52.905,N19.x03,J03.901,K59.000,K02.900,J31.200,B08.501,I10.x05,M45.x00,M13.900,L28.203,N19.x01,R10.400,K21.001,N39.001,E05.901,H81.901,N40.x00,I25.100,B02.900,J40  03,E07.900,F09.x00,R00.200,H26.900,J06.903,E83.503,B18.107
2014/7/28,0,1,0,0,33,0,34,1,1,1,1,0,2,2,0,0,25,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,6,5,0,0,0,6,0,0,0,0,13,1,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,8,0,0,0,7,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014/7/29,162,127,102,82,60,66,55,67,36,33,68,24,64,71,25,91,10,46,37,32,29,36,28,17,26,18,20,38,11,38,6,20,13,15,5,17,20,36,5,25,31,0,22,0,8,12,20,21,7,26,15,20,14,13,9,20,9,22,0,12,9,4,11,9,5,6,11,19,17,13,4,2,24,3,12,8,11,5,5,2,17,1,19,7,8,3,2,1,12,15,15,12,0,13,9,12,13,0,10,17
2014/7/30,264,107,78,78,59,66,48,52,41,36,35,37,35,21,32,41,29,29,10,13,9,34,12,9,25,13,5,12,23,34,20,20,26,15,9,12,9,8,10,17,8,0,27,0,28,13,13,28,21,20,10,15,27,22,14,21,16,26,0,5,12,9,4,8,2,27,8,13,5,10,7,10,28,9,10,10,10,6,2,2,13,22,17,6,15,5,5,0,2,5,1,14,0,24,7,8,1,0,13,1
2014/7/31,138,99,119,112,36,57,79,49,58,38,23,85,54,49,30,54,29,36,24,33,38,29,8,12,26,8,19,16,23,27,24,21,18,19,5,8,26,23,22,13,26,0,20,0,17,24,7,12,25,16,6,20,11,19,10,18,12,17,0,10,11,39,3,7,1,13,17,13,21,6,7,11,10,10,9,6,22,7,2,3,13,5,14,6,4,0,1,1,5,6,0,12,0,20,3,7,8,0,6,20
2014/8/1,143,78,68,48,50,59,59,60,28,37,38,27,37,23,36,34,10,29,19,16,23,20,4,16,31,12,15,15,15,21,21,27,6,6,0,31,23,25,21,21,5,0,13,0,21,7,8,12,23,19,17,18,2,6,11,5,11,14,0,6,19,11,12,7,13,5,7,9,7,10,3,12,9,6,7,9,16,2,2,10,3,15,7,3,5,0,4,0,2,9,16,13,0,8,15,1,4,0,13,0
2014/8/2,116,128,67,73,37,60,25,67,44,37,31,18,26,37,58,32,38,18,9,12,37,21,16,8,10,5,9,24,24,25,8,11,24,10,1,11,6,12,18,13,6,0,22,0,16,29,8,14,20,9,9,9,33,5,10,12,16,13,0,19,6,3,5,11,18,6,6,11,0,9,13,9,10,12,10,5,11,16,1,4,7,4,9,16,8,3,2,0,8,4,1,7,0,8,9,20,1,0,3,0
2014/8/3,74,49,42,46,22,21,25,69,11,20,20,6,11,28,17,23,27,18,12,8,12,3,8,5,3,4,9,6,25,4,22,4,7,4,0,7,1,1,14,13,1,0,29,0,4,14,0,22,0,4,6,2,6,0,13,7,0,1,0,9,6,0,11,5,1,0,9,13,0,6,10,2,14,9,8,8,3,0,3,2,1,2,4,2,3,0,3,0,1,1,0,8,0,0,0,16,6,0,0,3
2014/8/4,0,0,3,0,25,1,41,0,0,2,0,0,0,1,0,0,28,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,2,0,5,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/5,175,119,112,94,67,65,57,92,42,21,19,20,17,57,59,77,32,33,17,20,19,29,10,7,35,24,19,21,34,33,26,13,4,20,28,6,20,16,20,14,30,0,30,0,24,13,13,21,18,22,13,17,5,9,22,14,23,19,0,12,10,9,18,9,4,11,12,8,21,13,14,8,19,4,9,6,10,13,4,4,14,15,14,9,1,1,2,2,7,8,11,14,0,14,10,6,16,0,13,1
2014/8/6,262,122,224,66,35,97,55,90,38,51,26,25,20,22,37,57,28,29,38,19,32,22,27,10,36,3,8,25,17,28,13,13,27,12,18,16,23,12,15,8,10,0,22,0,16,18,9,16,18,15,15,14,30,12,12,12,20,25,0,15,6,5,4,6,9,13,2,11,3,10,9,18,11,8,11,10,13,16,2,16,18,7,14,18,5,5,8,0,11,7,0,4,0,28,12,2,4,0,9,0
2014/8/7,115,102,120,74,42,61,67,65,47,43,25,22,28,49,36,52,25,22,23,22,12,26,17,18,25,22,24,18,21,16,12,17,22,18,17,21,41,23,23,18,20,0,18,0,32,9,10,6,19,18,4,19,10,20,16,13,8,16,0,8,11,34,1,5,1,8,7,14,29,6,8,12,12,8,16,3,7,12,16,6,9,11,7,7,11,0,2,1,8,10,0,7,0,13,3,2,6,0,6,2
2014/8/8,188,110,111,90,25,58,38,59,47,47,38,35,29,10,21,26,14,40,20,7,32,35,32,4,18,15,21,27,6,34,4,12,5,20,9,2,14,12,12,26,10,0,19,0,6,11,7,20,15,15,22,18,3,8,15,15,20,12,0,9,5,15,10,4,10,6,16,18,3,10,8,8,4,4,3,5,20,3,0,9,5,8,11,3,3,1,10,0,5,4,18,8,0,5,8,8,3,0,9,0
2014/8/9,141,125,128,98,58,85,37,46,44,35,37,24,32,29,33,23,5,13,20,11,21,27,17,10,20,11,22,12,24,19,5,17,15,17,63,15,7,24,17,20,1,0,17,0,20,4,4,8,15,18,11,8,15,10,17,11,10,16,0,14,7,4,11,7,6,12,12,12,2,7,18,13,5,19,7,5,10,18,1,20,2,19,6,21,1,2,0,0,9,7,0,8,0,13,3,0,1,0,8,0
2014/8/10,73,56,44,26,29,32,23,55,26,16,34,15,16,28,32,7,28,6,5,1,2,16,25,11,25,5,0,18,23,7,6,12,3,15,0,6,2,4,17,15,3,0,7,0,5,9,2,5,18,0,2,0,4,0,6,7,2,1,0,9,11,3,7,17,0,0,15,8,1,0,10,9,1,12,5,6,0,4,2,5,4,5,4,13,3,2,8,0,3,12,0,6,0,1,5,0,1,0,0,1
2014/8/11,0,4,3,1,14,0,33,0,0,3,0,0,0,3,0,0,21,0,1,2,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,3,0,0,0,1,11,1,0,9,0,2,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,10,0,0,0,11,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014/8/12,233,152,125,119,32,66,55,68,45,64,56,24,60,36,42,109,19,35,20,28,30,30,17,10,28,14,13,27,32,30,11,20,17,25,19,5,20,23,14,35,8,0,26,0,6,17,44,19,10,19,7,9,7,20,11,16,21,32,0,19,22,7,16,9,8,9,13,8,19,8,9,6,20,5,5,17,28,5,3,5,15,6,15,15,9,0,3,0,11,3,14,5,0,16,5,3,22,0,2,17
2014/8/13,276,133,110,98,54,69,23,50,35,86,64,16,51,23,56,80,15,31,21,14,15,34,47,19,25,3,19,31,31,18,22,17,39,19,15,8,15,16,14,2,6,0,25,0,20,31,15,19,29,12,14,6,40,15,14,17,18,23,0,17,12,5,11,13,6,12,9,7,6,7,10,12,20,16,6,5,13,17,2,6,17,15,16,2,3,5,0,0,8,6,0,9,0,26,9,3,5,0,3,0
2014/8/14,153,132,133,156,22,66,49,60,77,42,29,77,55,34,26,43,18,16,21,24,28,24,20,14,39,18,14,29,29,28,16,32,34,17,29,5,45,33,9,16,22,0,21,0,19,19,5,6,9,13,11,14,7,12,10,26,21,27,0,17,8,37,1,11,4,14,14,15,12,4,1,8,16,17,9,2,6,8,3,3,13,1,6,3,16,1,0,0,14,10,0,5,0,32,21,9,11,0,8,28
2014/8/15,227,131,143,135,24,88,46,68,63,52,42,39,48,21,28,22,24,27,17,23,18,31,16,10,21,14,30,15,22,24,15,30,16,16,7,2,21,15,12,10,3,0,37,0,27,9,10,13,10,11,13,18,5,14,24,21,20,17,0,16,4,7,12,14,7,5,10,17,7,12,9,6,6,15,7,7,10,2,1,7,9,9,12,3,3,5,0,0,16,8,0,11,0,10,10,1,9,0,3,0
2014/8/16,183,116,112,121,21,82,48,71,48,37,38,36,26,29,62,36,22,22,37,31,31,23,41,9,21,8,32,29,34,21,19,20,14,31,60,4,14,23,13,35,4,0,12,0,16,20,6,16,14,14,16,6,28,8,7,13,6,6,0,23,10,12,8,13,9,5,8,26,1,9,8,20,5,17,6,10,4,3,2,16,16,8,7,9,9,3,0,0,8,13,0,10,0,18,12,4,6,0,9,1
2014/8/17,87,61,48,25,10,49,30,59,11,7,14,14,10,15,7,22,4,19,2,1,10,6,9,4,7,3,7,2,25,7,18,9,4,4,1,9,3,1,13,15,0,0,12,0,0,0,0,12,2,1,9,6,4,2,5,6,0,6,0,10,16,22,17,2,0,7,5,5,7,3,0,2,9,3,9,2,17,0,1,5,5,1,5,8,1,1,6,0,2,3,0,8,0,0,3,1,0,0,0,3
2014/8/18,0,0,1,3,27,0,42,0,0,0,0,0,2,4,0,0,16,0,4,1,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,4,13,0,0,0,6,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,8,0,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/19,206,178,154,144,58,75,50,69,47,49,34,35,18,67,25,108,17,34,50,35,27,48,8,14,25,25,28,22,40,29,25,28,8,17,32,4,22,9,10,22,16,0,21,0,23,30,35,12,16,17,8,13,5,34,19,22,19,33,0,14,16,5,21,15,10,28,6,11,26,7,14,9,8,9,4,15,17,13,7,1,20,20,16,5,12,2,1,0,8,12,0,7,0,8,12,4,11,0,3,20
2014/8/20,266,151,87,127,55,68,52,41,42,52,61,37,66,27,33,72,23,26,22,18,42,39,34,10,27,1,20,23,24,25,23,24,40,20,15,5,13,28,8,15,3,0,42,0,7,18,13,9,24,12,14,13,45,25,15,18,23,34,0,13,4,7,13,10,14,18,3,11,3,9,7,14,5,7,2,9,10,13,2,12,16,1,6,9,10,0,7,0,7,5,0,4,0,5,9,4,4,0,11,0
2014/8/21,193,151,150,142,64,80,55,69,79,54,42,82,50,49,47,64,36,28,38,51,29,38,26,7,27,17,39,19,25,28,26,16,35,34,12,9,27,33,13,22,28,0,17,0,29,17,1,9,32,7,9,10,13,31,15,11,16,13,0,17,22,29,3,9,9,18,7,13,29,11,8,35,9,23,4,8,5,2,6,4,9,18,7,1,3,2,8,0,6,8,0,4,0,21,11,0,15,0,8,28
2014/8/22,148,127,141,94,37,57,44,61,43,38,71,54,39,23,36,41,16,21,34,21,22,33,43,13,34,22,22,30,18,17,21,20,15,20,8,12,12,7,16,35,5,0,25,0,3,23,8,14,16,9,30,18,13,9,15,16,12,9,0,20,4,15,17,10,7,2,13,13,1,16,2,17,5,13,11,14,8,4,2,12,5,9,9,8,4,9,16,0,3,8,0,9,0,9,10,9,14,0,10,35
2014/8/23,195,166,125,129,56,77,63,55,40,46,39,39,31,64,61,53,37,30,18,30,25,41,16,9,24,17,45,20,28,29,23,37,9,19,60,16,7,2,6,24,6,0,21,0,26,20,11,2,12,7,12,15,27,15,10,11,4,8,0,19,13,10,9,6,9,6,9,8,1,16,5,23,5,21,16,5,3,8,2,12,14,27,13,9,5,4,4,0,11,7,0,1,0,9,10,2,1,0,17,0
2014/8/24,56,54,46,42,28,36,39,53,14,15,22,24,15,23,29,14,22,16,10,0,4,8,25,5,9,14,3,13,37,7,20,9,1,10,0,21,1,2,14,14,0,0,10,0,1,3,1,3,1,1,3,2,13,2,9,19,2,1,0,17,6,0,21,3,0,3,12,4,0,10,5,4,8,7,9,12,0,1,1,14,1,0,5,3,4,3,18,0,4,3,0,10,0,0,0,2,1,0,0,0
2014/8/25,0,2,1,0,16,1,46,4,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,12,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,9,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2014/8/26,175,131,140,107,49,54,87,76,19,33,54,25,17,54,44,131,20,46,49,23,25,33,23,16,22,35,27,34,7,29,3,21,10,26,15,8,30,15,6,23,34,0,17,0,8,27,49,18,11,25,21,29,4,17,9,9,25,30,0,8,7,16,16,10,11,18,21,5,35,17,10,14,20,6,10,21,9,4,0,4,20,8,8,15,4,7,12,2,11,7,0,11,0,12,8,12,7,0,4,25
2014/8/27,227,130,107,89,51,68,53,76,53,78,41,33,48,27,27,75,45,39,35,28,22,35,31,11,27,4,13,30,7,26,5,17,34,21,4,4,18,18,2,3,5,0,23,0,38,19,20,20,17,13,5,25,42,33,6,12,18,26,0,29,33,10,10,8,5,15,6,26,20,4,3,9,6,20,6,7,10,34,0,12,14,20,21,13,8,3,2,0,14,4,0,7,0,17,7,2,0,0,14,0
2014/8/28,118,144,116,162,42,48,72,66,62,55,34,90,48,72,31,78,43,29,24,32,33,53,28,13,24,10,21,26,20,26,18,28,41,34,14,17,37,27,10,11,35,0,31,0,18,13,13,17,15,20,9,9,11,31,9,11,10,21,0,41,11,22,6,20,11,11,22,9,44,6,15,16,18,21,7,3,6,6,5,7,8,4,10,5,6,0,2,0,8,4,0,20,0,30,4,9,7,0,6,27
2014/8/29,172,117,126,130,54,84,22,53,58,43,57,44,59,15,61,26,41,48,31,24,31,45,15,15,35,21,20,25,20,21,18,23,12,22,2,6,16,10,8,10,3,0,19,0,29,24,24,9,39,19,18,19,12,7,11,12,9,8,0,22,11,14,12,18,15,6,5,13,7,9,22,15,2,14,10,10,10,0,1,5,14,22,14,9,4,11,2,0,2,8,0,8,0,15,5,4,7,0,8,2
2014/8/30,126,129,86,118,36,57,68,61,45,45,31,12,41,27,40,68,32,29,19,26,25,31,30,14,29,19,27,33,6,37,5,32,17,13,44,11,13,13,2,19,10,0,29,0,14,19,7,14,21,20,21,15,25,13,17,12,12,9,0,24,21,4,11,12,6,7,15,14,3,15,16,13,5,27,5,8,12,16,1,12,9,4,9,11,12,2,6,0,11,18,1,9,0,14,8,15,3,0,4,1
2014/8/31,84,51,37,36,27,29,41,57,20,19,24,10,15,29,13,14,26,20,15,5,11,6,8,9,10,0,6,7,4,11,11,5,3,6,1,5,4,3,5,19,3,0,12,0,0,6,1,2,5,3,7,0,5,3,7,4,2,2,0,14,18,0,9,5,3,0,9,2,2,10,5,5,11,2,7,7,0,0,1,5,7,3,17,9,1,3,0,0,0,7,0,0,0,0,4,4,2,0,0,3
2014/9/1,0,0,1,0,18,0,11,0,0,0,1,0,1,0,0,0,4,0,15,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2014/9/2,211,127,122,71,56,71,50,99,44,39,34,31,39,45,45,51,23,30,38,46,39,43,10,10,30,9,18,21,27,25,16,18,6,14,26,11,30,20,10,25,11,0,12,0,31,12,31,11,4,19,13,17,5,15,15,22,28,24,0,18,9,9,10,11,12,17,13,8,18,9,9,7,18,17,9,8,3,2,1,10,18,17,12,2,3,5,9,0,5,10,0,9,0,23,9,6,10,0,11,20
2014/9/3,229,113,116,95,35,81,29,78,34,44,41,40,55,22,55,21,30,27,20,20,25,27,11,6,27,18,27,22,26,22,13,11,23,23,8,12,6,14,11,4,2,0,15,0,12,19,10,16,31,6,4,5,17,19,3,11,19,15,0,17,7,4,11,18,3,7,2,18,6,12,15,13,10,5,5,4,1,10,1,14,15,6,14,3,6,5,0,0,8,4,3,15,0,16,9,3,5,0,8,0
2014/9/4,141,140,103,88,40,66,47,54,31,35,43,39,39,43,31,25,34,27,46,46,27,39,10,4,34,16,21,14,22,26,19,18,14,14,17,7,42,27,13,30,14,0,16,0,36,14,6,7,14,13,3,10,4,22,6,9,16,22,0,88,3,32,2,5,2,14,10,16,24,10,9,19,14,5,4,8,1,2,4,3,19,21,9,5,9,3,1,0,1,5,6,5,0,8,12,8,16,0,15,29
2014/9/5,119,124,119,127,33,69,45,68,56,55,35,64,33,51,46,30,46,36,29,15,33,33,54,4,26,35,22,29,14,22,17,19,11,23,2,4,21,8,8,5,18,0,23,0,12,16,16,14,22,7,27,11,5,13,7,11,15,13,0,21,3,10,8,7,11,9,21,14,2,13,14,10,3,21,6,14,9,2,1,8,7,4,14,6,3,7,0,0,6,20,15,8,0,10,5,5,6,0,10,2
2014/9/6,174,125,109,97,64,87,31,64,35,51,34,30,36,68,49,20,34,19,23,31,37,51,15,12,31,24,35,20,16,28,20,26,28,19,40,11,8,10,15,17,1,0,9,0,30,19,10,3,14,10,22,6,27,10,14,13,16,19,0,62,12,3,9,15,11,17,16,9,1,17,9,11,12,16,4,6,4,14,2,12,9,18,11,10,7,2,6,0,12,15,0,9,0,14,13,16,3,0,20,1
2014/9/7,54,54,28,29,42,13,45,53,21,14,23,16,13,42,14,21,14,20,17,1,2,6,17,6,2,2,12,12,12,23,18,3,7,2,0,7,1,1,10,9,3,0,10,0,8,6,1,12,2,4,10,4,2,3,13,9,4,4,0,66,11,2,5,4,3,3,7,3,5,8,6,0,15,4,1,4,7,3,0,2,2,0,10,6,5,2,5,0,2,6,0,1,0,3,0,13,1,0,0,2
2014/9/8,0,0,1,0,31,0,59,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,8,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,14,0,0,0,3,0,0,0,4,0,6,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0
2014/9/9,59,33,15,31,27,14,55,50,9,13,23,12,17,44,11,31,30,18,13,7,4,5,9,10,6,11,7,3,5,1,7,9,0,11,1,5,6,10,3,22,14,0,16,0,8,5,2,4,8,0,1,0,1,2,4,9,0,8,0,39,4,2,0,3,2,0,4,2,2,3,6,3,12,3,3,11,0,1,0,3,6,4,6,7,4,0,6,0,1,1,11,5,0,0,3,10,4,0,0,14
2014/9/10,235,104,129,82,48,72,57,82,32,39,38,36,48,21,34,21,16,39,32,14,57,31,16,8,18,19,14,34,21,38,17,23,23,27,13,5,15,7,7,20,7,0,14,0,8,20,17,13,22,13,5,15,30,28,4,20,5,25,0,29,12,5,7,9,6,22,13,12,0,3,13,34,11,12,10,9,9,14,4,8,8,7,12,1,4,2,4,0,13,11,0,7,0,8,7,3,0,0,6,0
2014/9/11,142,172,139,90,62,59,39,54,71,56,30,42,46,47,41,25,42,20,36,51,18,39,24,16,31,21,32,34,22,24,9,22,26,13,32,7,27,12,14,44,18,0,13,0,29,23,17,6,18,12,7,13,2,20,8,26,22,17,0,29,12,25,0,9,3,19,16,11,14,13,7,30,6,19,4,2,2,12,8,1,18,17,8,9,3,3,7,0,12,8,0,10,0,7,10,7,12,0,4,26
2014/9/12,233,171,122,110,37,61,34,60,64,32,45,46,34,24,32,15,38,29,39,27,35,21,34,8,12,24,15,25,19,40,12,16,3,25,6,8,22,11,11,15,20,0,11,0,7,17,12,21,29,11,20,17,3,6,7,17,18,13,0,20,4,6,6,6,6,8,9,6,8,16,10,9,8,14,3,14,1,3,5,3,12,6,14,10,4,7,1,2,7,4,25,14,0,18,5,5,4,0,7,0
2014/9/13,162,139,120,107,55,74,32,69,49,29,37,47,50,43,49,18,38,19,21,29,28,30,26,12,26,10,12,22,19,24,10,18,12,21,54,12,13,21,9,7,4,0,25,0,28,13,7,10,14,8,18,9,12,16,10,16,10,3,0,25,9,2,8,6,17,10,16,8,0,7,17,14,9,16,3,6,2,5,5,6,11,18,12,9,6,3,4,0,5,11,3,5,0,7,6,8,7,0,11,0
2014/9/14,100,47,24,43,55,18,26,50,22,14,14,12,29,4,14,13,23,21,14,2,1,13,12,10,12,8,1,11,24,0,23,12,0,4,0,3,1,0,15,8,3,0,13,0,1,14,1,7,4,0,1,3,8,0,11,16,1,0,0,27,15,0,13,11,5,3,8,9,0,7,13,6,8,10,0,4,17,0,2,9,3,0,10,5,3,2,7,0,3,2,0,10,0,5,3,7,0,0,0,1
2014/9/15,3,0,2,0,40,0,50,0,0,4,0,0,2,0,0,0,3,1,0,4,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,14,0,0,0,0,3,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,4,0,2,0,0,0,1,0,0,0,3,0,4,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1
2014/9/16,190,137,99,103,49,60,51,78,38,45,25,38,26,53,40,48,17,24,25,66,33,26,34,15,16,3,16,34,15,24,8,15,8,13,27,7,21,13,6,34,13,0,25,0,6,20,26,15,5,11,12,15,8,11,18,24,21,34,0,15,11,9,12,13,7,16,11,7,22,12,12,5,7,10,11,19,7,6,4,17,11,5,11,10,2,12,1,0,5,11,18,15,0,10,10,7,17,0,4,16
2014/9/17,276,132,132,86,45,77,53,57,37,41,47,35,45,22,81,21,22,21,24,18,27,38,27,14,17,16,11,13,11,12,6,13,18,24,12,10,13,12,8,0,0,0,4,0,21,16,20,14,22,14,6,11,51,16,9,8,11,17,0,15,11,9,6,6,3,19,5,17,2,9,19,17,12,10,10,3,9,16,3,7,10,11,12,9,2,2,0,9,13,7,0,13,0,16,5,1,4,0,11,0
2014/9/18,172,133,141,149,71,69,52,51,52,41,46,101,46,28,31,29,12,16,25,37,35,28,9,22,24,25,21,32,20,26,13,19,21,13,10,2,33,31,14,24,16,0,24,0,14,11,8,8,24,11,6,8,6,15,8,12,9,23,0,23,2,30,3,8,2,16,10,20,25,12,8,20,7,4,8,5,10,19,2,7,12,8,5,14,2,8,1,1,6,3,1,4,0,30,12,10,7,0,7,28
2014/9/19,247,233,147,117,57,72,21,80,57,62,39,67,37,22,42,17,19,18,50,21,29,49,37,9,24,34,16,38,13,24,16,25,20,32,1,6,18,17,23,5,7,0,32,0,14,6,9,6,18,18,16,17,8,15,19,15,14,9,0,18,16,21,12,22,20,1,13,18,2,10,6,9,8,10,5,18,6,5,2,10,6,15,11,5,7,11,1,0,11,10,21,12,0,24,15,7,7,0,11,0
2014/9/20,194,131,138,115,50,79,39,59,41,47,27,45,34,42,34,14,35,26,40,33,43,26,15,22,16,5,24,20,3,20,7,28,14,20,10,4,7,21,13,24,5,0,21,0,19,13,20,11,33,20,15,12,19,8,8,16,4,14,0,29,7,6,7,10,12,15,17,12,3,11,15,12,7,26,1,17,0,6,0,8,4,4,13,19,6,5,4,0,7,7,2,7,0,17,5,25,10,0,6,0
2014/9/21,110,45,59,38,43,37,35,60,11,21,20,14,15,22,24,33,35,23,19,12,11,3,3,13,8,13,7,6,15,9,7,9,1,8,0,8,0,3,8,19,5,0,20,0,8,12,0,12,2,3,4,7,5,2,8,5,3,2,0,21,16,24,6,12,6,4,11,3,6,6,7,0,5,7,3,6,11,4,2,7,2,7,8,3,7,3,16,0,2,8,0,5,0,3,11,12,5,0,0,1
2014/9/22,0,2,2,0,39,0,33,0,0,1,2,0,2,1,0,0,34,0,1,2,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,14,0,0,0,0,4,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,10,0,4,1,0,1,3,1,0,0,3,0,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
2014/9/23,274,141,155,95,79,44,60,83,32,61,25,31,47,61,36,77,19,30,15,41,45,29,35,22,22,7,18,37,10,34,4,31,21,37,36,16,11,20,6,29,8,0,24,0,16,7,50,16,4,21,16,15,1,23,6,8,22,39,0,22,21,6,14,12,17,19,10,14,5,10,9,4,11,20,4,26,14,3,0,11,28,32,16,7,4,8,6,0,8,12,29,15,0,22,12,5,24,0,4,17
2014/9/24,261,166,178,86,67,63,56,56,34,89,62,41,51,26,44,32,39,19,32,21,50,33,20,31,29,28,30,17,16,28,8,29,35,27,33,3,12,17,11,1,2,0,14,0,14,14,24,7,13,15,11,10,27,36,4,11,15,28,0,21,8,6,21,11,13,18,9,24,4,12,12,21,14,16,4,5,18,3,3,9,19,5,13,3,9,10,2,1,19,8,0,10,0,7,8,17,5,0,14,0
2014/9/25,137,169,197,93,48,84,66,77,37,61,51,62,52,49,39,40,13,19,12,16,35,37,16,24,31,13,19,30,7,30,2,26,37,27,26,11,22,47,5,18,29,0,14,0,12,10,5,17,15,15,13,12,9,14,8,13,21,24,0,38,5,30,5,9,6,14,20,9,25,8,15,18,3,29,9,8,6,21,7,5,13,2,12,9,3,1,1,0,8,13,0,15,0,17,18,10,11,0,6,27
2014/9/26,203,155,174,105,68,101,52,59,54,38,64,47,53,30,44,19,24,21,41,19,24,42,21,21,32,28,28,25,4,26,4,31,25,29,3,9,26,26,8,17,6,0,20,0,23,14,8,7,18,6,22,21,11,12,15,15,21,14,0,26,7,14,15,11,19,12,9,7,1,17,7,17,13,12,3,10,17,3,3,13,9,18,16,5,9,9,0,0,11,9,29,8,0,12,10,1,6,0,15,0
2014/9/27,190,140,129,95,82,90,61,51,50,62,47,37,26,50,62,14,34,24,160,24,28,38,19,31,31,12,38,42,5,19,2,35,10,20,72,17,7,18,9,19,6,0,23,0,24,16,8,9,17,17,18,9,20,29,11,24,24,23,0,24,12,5,12,16,8,21,13,4,2,8,10,7,15,10,6,5,10,19,7,10,13,14,8,31,5,4,4,0,4,11,1,8,0,10,6,9,11,0,5,0
2014/9/28,88,43,58,37,37,31,38,65,10,16,19,11,12,35,9,31,47,17,50,4,10,15,9,12,17,15,3,5,6,10,7,6,2,6,0,28,3,3,2,30,2,0,16,0,0,7,1,3,11,3,3,2,8,0,6,9,0,0,0,22,8,0,19,10,2,5,10,9,0,9,2,15,4,10,3,3,0,2,4,6,2,4,9,10,4,0,3,0,4,3,0,2,0,1,1,9,1,0,0,4
2014/9/29,135,98,100,32,48,39,55,5,14,35,41,20,37,7,15,11,30,9,14,13,31,20,24,28,11,15,13,11,2,16,2,12,12,9,13,17,11,7,2,9,12,0,8,0,15,5,2,12,7,13,10,5,9,12,2,11,2,0,0,6,1,1,4,11,3,13,8,4,5,3,10,4,10,4,6,1,3,6,1,5,1,1,21,1,6,2,4,0,13,2,0,8,0,18,5,9,1,0,7,0
2014/9/30,202,163,142,65,71,78,57,73,54,30,47,30,38,60,39,36,46,20,92,45,56,35,36,43,19,3,23,36,8,20,7,17,5,34,42,14,33,6,4,15,22,0,28,0,7,15,37,9,9,18,13,16,8,12,8,13,16,8,0,9,11,5,10,13,6,10,13,8,9,15,19,21,2,24,4,7,5,9,10,8,8,7,16,3,4,5,1,0,4,19,18,13,0,12,7,21,5,0,1,21
